repo,commit_hash,files_changed,lines_added,lines_deleted,total_changes
django,344ae16e1e21ab7c0b594d755519738f7f16eaf1,1,9,4,13
django,ca3e0484ef31d13053af6a9d50667813e22fc282,5,5,4,9
django,d506e4a52847ed4fb80754175d76b6b83ff90929,8,16,27,43
django,0c487aa3a7b2417481bf48c1e5355c855873e210,33,838,67,905
django,b1e0262c9f9d11eae6230b51c5aa5d71122d5f05,1,3,2,5
django,56977b466c33ca3da14a1ed2609172425a76a34e,17,31,27,58
django,2d9c194d5a0d9ae746e16ee5f641e30d544dc31b,1,1,4,5
django,f715bc8990b5b8a1df948c2b71e8edbdda47e7db,1,2,2,4
django,d980d68609448a4c85763fa34e471ff80540888b,7,11,11,22
django,e244d8bbb743eec413eb241139b6345885db39d9,2,8,0,8
django,6dc9b04018032dccbb5ad8347f7ddf4341316166,12,310,14,324
django,821619aa8771ef211c4c4922001efdf914201ca3,1,14,8,22
django,a321d961b03d47b7f0c2e21a2370fc9e74c1889b,2,32,0,32
django,e097e8a12f21a4e92594830f1ad1942b31916d0f,24,682,73,755
django,f6bd90c84050a1c74fe2161cced00e7282cb845c,1,7,7,14
django,bee64561a6e8cd22995c2b1254bab66dae892a6d,1,2,2,4
django,37df013195c4ddc8aa7c4334126419a358149d3c,1,3,3,6
django,6862d46dd96d71d80d6d2fa9873a93d811b39562,3,17,1,18
django,2b62951fecf0024ce9ce0ce9f5be512c10747c0d,1,1,1,2
django,5a2490a19d81f6f2666dd90ce79e5724b9a20a39,1,11,2,13
django,118df57d8d983d56288255acb7268a2131d97db2,1,24,25,49
django,02eed4f37879b2077496f86bb1378a076b981233,3,32,2,34
django,cc9df52666b90e2e6fdebd2213493c1c396e804a,1,1,2,3
django,42758f882dc74059c562ef8ae3da01fd06cf0e0d,6,11,11,22
django,19101158070429c8d314926a67ec22a88220f316,1,0,1,1
django,5d6c36d8349be277bbfab282a1b4aa98296d4842,1,3,2,5
django,d0c8f89c942d1379724bdd37127076d13452f71d,2,6,0,6
django,bc03f1064e10fa247a46d4e8a98ba9b26aa4790d,31,166,140,306
django,407ab793573ce82c93cfdc86e5a0a7fa804f60f5,1,2,1,3
django,a545eb0c1ad5dcbb4e4cf22ce6cf486224c0ba8a,1,3,2,5
django,54cfb5f328177b6fbf4eae827fbcbd757185dc85,9,12,16,28
django,d5543a23d32d6438edae060081a054f617193341,1,9,11,20
django,92d0c21e69901cb7b749040670d3e6611353e1fa,1,7,2,9
django,1ae8a42af1ed75fbddfd12ad88781b3f0a8e86ed,1,1,1,2
django,5b51e6f759f2ba993219347435149173c756c478,4,69,0,69
django,edde2891c355103ba455f3fea95cff962e40962c,2,15,1,16
django,0f75f8f1ff2078cde3c1701851c754b91c6baf44,1,3,4,7
django,315dbe675df338ae66c8fa43274a76ecbed7ef67,4,5,6,11
django,1167cd1d639c3fee69dbdef351d31e8a17d1fedf,1,3,3,6
django,608d3ebc8889863d43be1090d634b9507fe4a85e,1,15,0,15
django,96a7a652166bece8acc96d6335ebb8091de2f496,2,5,5,10
django,d514ca6c4e63d1631d186cccaafbc811afd48436,1,1,1,2
django,4a8ca8bd6906b705c4445bc915d71beda2fc4b84,1,6,5,11
django,dfb04d94723b5b1e4d552a53b5bb328a7c6ca517,1,4,0,4
django,6e3287408e128e03a6ec5d23c17cdc2eee8760c0,1,2,1,3
django,5bd775703c361d05458f1d81684500705d0f51ea,13,31,30,61
django,2514857e3fae831106832cca8823237801cf2cad,2,6,7,13
django,0a09c60e97166e0188717ff340b4d93b72207e96,1,2,2,4
django,6cb641ba75b1e6eace9a46e3cbade70e4af2ff66,1,1,0,1
django,1499c95d990fb776c39ad60e43228cbbbfcad3a8,1,2,2,4
django,43d84aef04a9e71164c21a74885996981857e66e,1,24,0,24
django,1324d9037e9281ec0fdd88c15b20881c7a6ea8b9,2,14,0,14
django,924a0c092e65fa2d0953fd1855d2dc8786d94de2,5,48,1,49
django,41b43c74bda19753c757036673ea9db74acf494a,8,64,39,103
django,6c82b0bc91fc650891b0b411ac4a5a86cf0cf3e8,1,2,2,4
django,8b241f84e25f679c459393dab2947c8354eb01a9,4,54,7,61
django,d29852ae725f673843c46085bb51cbc740d374d7,4,1267,4,1271
django,906a51e125c3007f86d42b81072a1dad7149af05,1,3,1,4
django,8b84364d469e394d9f04b4f96a7da1fc16d93fce,1,1,0,1
django,22448a4b65bdd6293192fb7845d31bba0405aeed,1,1,1,2
django,afe6634146d0fe70498976c49d2eb4d745aa9064,2,5,3,8
django,e8190b370e508648b0f0ee9b86876f97d3997e14,2,9,3,12
django,daba609a9bdc7a97bcf327c7ba0a5f7b3540b46e,1,9,1,10
django,be581ff473e8ade6365975db2df602f295a4cb4b,2,27,0,27
django,1cb76b90e844308ae21d24115311bc354efe56e6,1,12,4,16
django,7894776bc99e42f20e0919fc9027e6db542957d5,3,31,6,37
django,46bd92274c57fd6f138c067562696092732cec59,1,2,2,4
django,1820d35b17f0a95f4ce888971b9ca0c7a3697c83,5,367,14,381
django,68aae8878ff90dd787db55ecc44ee712525ccdc6,2,60,0,60
django,5cbd96003ce13621ac247f8b09c1b625daf9c7c8,1,0,1,1
django,00174507f8a91e9577ae233c58af561b379f2695,4,26,3,29
django,f2e02198671a4c099744efdc166f98525cbae4c1,1,5,7,12
django,2e870c60718888067249f7f2c2e40e8eac3d13bc,1,1,5,6
django,44addbf4e7e0cc4211c4c3418469800cd275c886,1,1,0,1
django,1acb00b26da13165e967bf2354fc917e38c382e4,5,22,7,29
django,b67a36ec6f5895f3fa6147264bae55cb014fa2a7,2,24,3,27
django,748551fea0b4e37231203a063356572a47e09efb,3,19,2,21
django,efb96138b4af774c22ae6e949410b45d69960357,1,11,11,22
django,9af8225117bbc845a41ca27332c0ee1946322b90,6,64,0,64
django,30e9b6f6adfed9ee4c1fa911956881a2361c8946,1,2,2,4
django,e20e1890450011693df845394e0a133a202b5466,7,36,7,43
django,6fe96639baf656db166997096bddec0f5c76fc65,3,9,9,18
django,f9a44cc0fac653f8e0c2ab1cdfb12b2cc5c63fc2,8,31,33,64
django,dce1b9c2de00a3385c029c02dca325f44e7697a4,2,11,1,12
django,af84cfba5970fda8306860b650937701c7c03c6f,2,12,2,14
django,a36df6890d8995480f2e95ba556b77cef975d4f6,2,30,1,31
django,336e713e2a1ac143eeec021d66a6f3168f983183,1,4,1,5
django,5ee651f2555f3258b136f6e8be90f018fd8ffbf0,2,29,0,29
django,fd705912fff168d10c806568a222dfa25e3bb6a0,1,2,8,10
django,23b659402663dace32a04a0bf15dd13e5bfadc7e,2,10,6,16
django,7528979153355faa49c3e49ba3ea233f998a7583,1,1,0,1
django,5ddb01c76038278187d6b892a8bf38e4cc25ac2e,1,26,14,40
django,74a9c2711cd81708ae754c4d92432511efa96149,5,60,38,98
django,762d3be8c559b0abf415be8d6117f04fb6347983,1,14,14,28
django,499fe53e339c2c190b494b6771152a40021ea9ba,2,225,193,418
django,4840ab09651e4770e24d72895bc701d70d8e4f34,129,1510,1322,2832
django,f8d2610d94333a8b0fd283851a6cf4ac2e2e2435,7,19,17,36
django,cebbd5a6ad6b065ee2ea89fe7ded544b0bf48d12,3,7,7,14
django,b83204a06e2a4b01f8580b5452058729786ee1d5,3,8,7,15
django,0655d958bd7a4be7c47df3469f7cfa9af46e7a35,3,6,66,72
django,7d7e5cd0554aab03d3e2732a67a2680d48fa48f7,5,12,89,101
django,32e266dc5b756b52e6db4f4f453f51274aa9234e,4,15,134,149
django,a146fe293099d7f860ba13e4b3a571bbda55af22,3,6,151,157
django,00a84fc6f3bb8cca15113e4d41e710123d182b4a,38,0,310,310
django,1db79d8acf20c38aaf52e8e7c57f43c0e6501bb9,3,277,0,277
django,c7b8f20d2ee629d1f1fdceff300d0f2e3dd6c5e6,2,3,3,6
django,154aa62e6fe25fa337716503e261590840e24f14,1,42,47,89
django,eae8cc42011fc0bf96f0d48d863e65c3c697614a,1,0,120,120
django,4e1aebffdd829e278343d7334cc79ed89d55d2ad,1,95,53,148
django,b931156c207f661406635d49e0e29a51cacc1ab8,14,29,348,377
django,9334499f537e402ce5b92708209933045a8c5e7d,1,8,8,16
django,4fcc2883faa8e33152d9e45744354cff35636975,3,24,4,28
django,1e7728888dbbff437ad9847c82b84feb81f785df,3,17,3,20
django,606fc352799e372928fa2c978ab99f0fb6d6017c,3,16,1,17
django,2063c88c34566f46ad120c5b37c9926ffd3f10a6,1,8,5,13
django,2336d5d33a73032bd0d0745b21207ffc01f02b8e,1,50,0,50
django,4289966d1b8e848e5e460b7c782dac009d746b20,29,3094,0,3094
django,218f69f05eb51da1ea17d62a914a67ceff5bfd55,4,423,1,424
django,e08fa42fa6d0e9f2a74e8fcdc5a47f5c3b825877,3,37,5,42
django,e059bbec96ed85d5f4d63893d687c8af966430c8,2,12,1,13
django,8c621e96422e037c3997c8c9515bc050620852f6,2,39,4,43
django,308f674e6d0a89653b5071a2b0cfbf5747b33c89,3,29,1,30
django,82b3b84a78055844ee07d5d97843a4fc72872e28,1,2,1,3
django,424e0d86973d88b402b55f20884938715aad740b,2,42,18,60
django,0e0b4214c350da9b627a67987b13ec334e1de033,4,66,5,71
django,6e89271a8507fe272d11814975500a1b40303a04,2,23,2,25
django,e7740780d0a5cc3123e351d955cc9d9d44dcbd20,1,4,4,8
django,014be2f0dabb1eea4748df528edf65878dcfdecc,1,52,64,116
django,0ce1084cb6fdd624f17dc1339317eb3963098ec4,1,1,1,2
django,94680437a45a71c70ca8bd2e68b72aa1e2eff337,7,123,63,186
django,55a0073b3beb9de8f7c1f7c44a7d0bc10126c841,12,213,59,272
django,c48904a225e2e8f02274257247d5b7d29c5fe183,1,1,1,2
django,9932866e3a7693930a90a924014c10614820ea70,1,1,1,2
django,e183d6c26c8da4486c151f9ce973828e2404a796,7,23,23,46
django,8956ee3ce393f143696fa6c50a1153c0623003ad,1,2,2,4
django,b7507bad7730e5f6558cfcce29976f65890083ca,13,45,45,90
django,7b26b64a63b5fc15134426a6ee0534dca2a1a855,3,38,5,43
django,41bc48ac1ed1d515977ebe965993b1ef83eafd02,2,20,2,22
django,46fdeb1373aa7e9089d14440987444493cc9c2e0,1,1,0,1
django,892a45d6426940942900bbcf49ba3c8ac60796b3,1,5,0,5
django,0231f71d31b3afa92b9b5b64ddad7efb9fab9a40,2,173,155,328
django,7319341a88a2d4d8699e7c7470f72b27d8195e3a,1,0,2,2
django,2a636118dacdcda074c99ebd50311d64a8cca367,26,114,252,366
django,0ddbe12ea99a2dc1b757dc2015ba8bb6bfd9d653,1,4,2,6
django,4e7a991c12a113229e0927974d3bf94ea04eecf6,1,13,1,14
django,c595af65457e44221aa56cab25e1b5766d802b8f,1,2,1,3
django,bad03eb108b029dad70cbd997f1fef221da3e415,4,35,8,43
django,11c2c9ac17db1c04c6de302167d4b0a5539c90fd,1,8,0,8
django,34bd3ed944bf38792c631b55e581963d44d52284,2,5,2,7
django,686a8a62ae7faba9c3b17080c3532b821e8cb1f3,1,1,1,2
django,e197953f11a7726746bd7c80664cc38d5ea85588,3,17,1,18
django,d82f25d3f0f4eb7be721a72d0e79a8d13d394d32,3,185,67,252
django,3485599ef08811e2fd066458aa083b2567f3cb84,3,153,65,218
django,f0c05a40d27d69ef3a7b4e5e0199b5dba5b11feb,1,11,0,11
django,ab7c7dd99b3ddc489d9f007b273d891973212aa3,2,13,0,13
django,51711717098d3f469f795dfa6bc3758b24f69ef7,5,56,0,56
django,d044e25dc2106b94ebdedf0bfde9238be1a3765c,1,1,2,3
django,0a67611b81567687cd24d2be1c0e390931f06262,1,41,7,48
django,e427e6b19b7a9e479e079700e4140573d40f6121,1,0,3,3
django,6c37a2fbb2c4a132362728b309f1eb1ef9113cb7,1,0,3,3
django,21603c5b50cda80610496248810bb6391f08b648,1,0,1,1
django,a627194567b3af2ef74bd89e404868932ff755b3,3,5,3,8
django,bb7a7701b1a0e8fffe14dcebf5d5bac7f176c02a,3,33,4,37
django,2d453a2a683d73c64dc32286685eb40cbca7c425,3,15,2,17
django,183fcebf88aa0762a2e28477f9b24c34341a75f4,2,187,10,197
django,eaaf01c96a44354c5b0a0450ee49c3031848b489,1,0,1,1
django,0be1c4575b03b9f7ac91ec9aabe0bedb542d20bc,2,23,5,28
django,550822bceea227b07445d1852c4376b663c09ea4,10,354,14,368
django,292b9e6fe8f23491680d9cc60f328562e2b1c823,5,51,53,104
django,dc4ee9915228238bd24ce67645504f65eaf2f1fd,4,18,63,81
django,41ff30f6f9d072036be1f74db8f0c8b21565299f,2,31,4,35
django,c93dddf65910eb94bb33d1895ff133cef74a308e,1,17,1,18
django,56955636e66505b7ac0246f97883f979d1b1f6a1,24,247,237,484
django,ae03f81ffa9dd35b97baf917e4fc944cd0de3b5c,10,41,23,64
django,a9fe98d5bd4212d069afe8316101984aadecfbb2,3,7,5,12
django,05bac8c4202aba77dcb109aeedd35ff563331e1a,1,20,0,20
django,3c0c54351b58e9386375d2bd7a8c60dadc4bb6e8,42,104,101,205
django,1285de557b0b8b9c5ebe5de0114b2da5abe60f80,1,2,2,4
django,d8426f64a75356832655c457be3c9761102d9cf1,1,3,11,14
django,4f0776710688de6be4ee02440153345eabb16f17,1,7,3,10
django,1b0c4d5ea58dabe64e51131e8fc56c78647d0ebb,1,3,1,4
django,4c71e334401a3e83c013419d0e2211543e7e873b,4,19,2,21
django,d0e4dd5cdd743a5c43c4ccc2c8fa29d3982eaa71,9,28,48,76
django,c594574175e379fff356e274893d797f6e6a95fa,1,5,2,7
django,d454aefbd1f26da01c3e943d9efec1db5072f5b2,1,2,1,3
django,66082a7dac7ad357446168d09e6ca3b305f1faf0,1,1,2,3
django,07f44c9e9a2fba587b2fc9b9f7f9de722fecafdb,1,2,1,3
django,3e7aedfb2eb37d0c83ce3ce936f1b89eb5451dfa,3,18,3,21
django,9efce80ca7daccbcf315a81b250f5dc8b6d453a1,1,1,0,1
django,43e4d0a1422d87cc804097f7eb127b6ffa07e840,7,64,8,72
django,f81e6e3a53ee36e3f730a71aa55a5744982dd016,230,3250,2914,6164
django,4286a23df64f6ce3b9b6ed097f4d1aac7d9e0de4,80,310,306,616
django,01a460f23e470555a733b8980401402b7947bb9f,1,3,3,6
django,724e5ec6f2c89cacbd7c28e0e3ee63d292810cbd,2,3,3,6
django,6f8e23d1c10c7ce32cea82b65ad2af640015f147,95,445,445,890
django,ef2f16bc4824ca2b10b7f2845baf4d313c9c0da1,4,171,0,171
django,0246f478882c26bc1fe293224653074cd46a90d0,9,48,24,72
django,3ba24c18e70dd242ae237fd955fb8be30f99bc4d,2,4,3,7
django,165ad74c578f94f962624a40dff14e1b2e23a1f8,1,3,5,8
django,836894f27a0e2c32dbbecbe8392ba7d4d0d17d8a,1,1,3,4
django,b3166e1e15824aedb7a609dfda18ef36ea023d06,4,10,10,20
django,0b2493a0da14ea91027fec7c95cb63af126e3296,1,6,14,20
django,dd15f7dabb45eb9657c1809da58d786429faf3ac,1,2,2,4
django,d6a8e5f5e1129d78e6ad40c66c6282ab55be8b61,1,1,1,2
django,aae7836cc021b05f9674d15a06ca383e1db5af78,3,21,3,24
django,f2a6c0477fd95518ffb4fcea8e655a9062874bd2,3,38,2,40
django,ed7c1a56400d64f109f30df3ce697984cdad7c75,2,26,12,38
django,d3cf24e9b415b41f570c9f426b2cd113b5fdb4de,3,24,29,53
django,a2ce4900a63f91f0cc685ac157762610c199c391,2,3,7,10
django,fb0d463b1f88a38f3e7cd8d66ed6c69309f97901,5,26,11,37
django,7063d31cc37028e0f945faa43030ce23dc1a5c23,1,4,4,8
django,cd7554e5517992d5ca2594ffc936cb193daab26c,2,6,2,8
django,bcddf641ae705209c01a4b18a9384aa91fdc94e1,1,2,2,4
django,f5c944b3141c58bb4a5c7bbca61180b2ad7c13aa,3,3,3,6
django,f02b49d2f3bf84f5225de920ca510149f1f9f1da,6,292,5,297
django,4187da258fe212d494cb578a0bc2b52c4979ab95,22,193,39,232
django,ad4a9e0f3b1de261409bc083aa49dba705531824,1,1,1,2
django,3bd583f55b79f4dae9c5855e58f2e7749c75fb13,1,1,1,2
django,8b229b4dbb6db08428348aeb7e5a536b64cf8ed8,1,17,27,44
django,cd0966cd4e37da8e6153cbf57c194dce29caaddc,1,5,7,12
django,5eca562ac3cbfd3b0c6522f3d7ad4be034e1cb8c,1,11,16,27
django,e1671278e88265e64811657b8b939b5d786295cb,2,61,17,78
django,5e06b970956af4854e970e74990cb971ba31c96b,16,1587,2,1589
django,fda3c1712a1eb7b20dfc91e6c9abae32bd64d081,1,12,6,18
django,a9b07cec03ccb3ba3f1cb47572c779d986b6dd06,3,6,46,52
django,2980627502c84a9fd09272e1349dc574a2ff1fb1,1,24,2,26
django,e4515dad7a6d953c0bd2414127ba36e1446ff41a,1,1,1,2
django,2c99fbcf95f07eaff0bf9673af7c82d07353df8f,4,89,6,95
django,80cc9994d178d4afff0c85f9be8393bcedfd2687,4,0,4,4
django,eed7f44244c90b78bf31f554cd8663f03b84e623,1,3,0,3
django,181e3bd71c0f578a1214523be1f7969393d98892,1,3,1,4
django,fa804d0d14ef4547b4fe2a88ab5d89d4eed5bacd,3,4,4,8
django,7a80e29feaa675a27bf525164502ebc8ecbdce1a,1,2,2,4
django,c1aa4a7a79a56fa46793d128bcf42795e2149595,3,54,4,58
django,31a43c571f4d036827d4fd7a5f615591637dc1be,2,31,5,36
django,117f90dea53b0dd121eb14f07bcbadb295665ff7,1,1,1,2
django,fd569dd45bf0746378faf7f65172497f21ed27f0,7,101,6,107
django,de7bb7eab84dc53a7117127ad8eec44970efc509,3,4,4,8
django,0bff53b4138d8c6009e9040dbb8916a1271a68d7,2,13,0,13
django,8999b0e2bf62ffa1ea19995508712ed8eda2cc14,1,1,1,2
django,7f9bf357feac06bb34017e1f6c7a7730b1991ede,3,47,8,55
django,cba73281966c816824c9bfa028a1bf44e188ded2,1,19,4,23
django,6142e3f347c6f9415165d385d3eba4211a052d96,3,56,13,69
django,65377325855ab6faa7ac487e336e9902c6268c96,4,27,5,32
django,0a262c8407a2f4e4971118ca435c6931c40b70ae,4,12,8,20
django,2013092b693be0ebdf36f41dc61615a2de1bbe31,4,68,53,121
django,e664c5afa934be5a7b57576de12620071077c4fb,1,20,20,40
django,9cec8d9f55d90fbc162fde23d6ea7a34e322fcae,2,7,1,8
django,dca8284a376128c64bd0e0792ad12391ae3e7202,1,1,1,2
django,8914f4703cf03e2a01683c4ba00f5ae7d3fa449d,11,128,23,151
django,079d31e698fa08dd92e2bc4f3fe9b4817a214419,4,124,4,128
django,500bd42b96fb2c668fb4e4d218869982b97fa552,1,4,4,8
django,748ca0a146175c4868ece87f5e845a75416c30e3,1,6,1,7
django,6ea331907996a51842da55c1f8d65eea7b367c7d,5,92,33,125
django,792ca148a2d6da6cf0778f6a866c899208ab94f9,4,34,5,39
django,94c2f3b99364bcf2d6d6b4afa8e995bd9d61ed0a,13,60,33,93
django,f96c8f07e45f56f1f72125aca7f33eb3092f51b3,1,3,0,3
django,65ab92f6a83644bbb555d0eff3a02d8d9301aba4,1,1,1,2
django,d55979334dcefdb11626220000bec97ade09df07,5,29,14,43
django,d4dd3e503c88db92f254769a64b2fcd4c572c7dc,3,11,1,12
django,2d4ca621700eed97f0cb8a19d02a05fc088b26d2,1,6,0,6
django,0a4999b422702c64e21f5a10a4d60300b7074401,3,21,2,23
django,fdeca380724d523330db9d816c4cda50cda320fd,2,22,17,39
django,45ba7683a6e399815731a13cceb3acb518a2f1f2,2,29,7,36
django,1a7fc0f65d5b2ef56625a8b5897496e28a5834ff,2,122,4,126
django,9ab1991689000821a4d86b8617e1c1455a327482,9,843,215,1058
django,20c62199ffe0de1410083657a6d5bac799592210,1,8,0,8
django,f551aeb003ee7f43efffb0e312b014362ce1d7c4,1,1,1,2
django,485f483d49144a2ea5401442bc3b937a370b3ca6,1,2,2,4
django,d90bea1b067e01de91644b61383732386e1434f7,2,20,2,22
django,3ad0e759a637077b8b7064e3559cc70490311010,2,5,6,11
django,78298b51629e14c0e472898b635bc819d47b7f27,14,47,39,86
django,69a93a88edb56ba47f624dac7a21aacc47ea474f,378,2781,1861,4642
django,55b0cc21310b76ce4018dd793ba50556eaf0af06,44,157,118,275
django,5527df91921b54b9fd1eb9aca3aabe91ec58a9c7,6,183,0,183
django,1ecf6889cabc9f3f60d3fdd651468cddd8f4da6e,109,215,216,431
django,1909108f9f0f2a91c1ec0fcdb65b01f58743a871,1,2,1,3
django,d0113c17119a1946a49f2160375997eeb9cddc4e,1,6,1,7
django,77d455ae73b177a32102f0b248828b5d63c0aa24,2,15,33,48
django,a8536e33da6365fb7bba901a06a67d163d0d4c8a,1,1,1,2
django,0f5b573d3d1909f8cd28aaea240a6a0e734faa92,1,5,3,8
django,78fac1b0473ed8960ecd2a30aca4fa8420d150b8,3,63,7,70
django,e709301000edddc48ebfe9535e2e2177d3bcedb1,3,225,22,247
django,5488530a272b863794484ee2b027294ff2ec86d2,5,166,28,194
django,14fc2e97036fc9d7acb55ada4f16f1aa3bdc5ec7,5,11,9,20
django,414253866b3671c6f5600a9c39b5709effe16cce,1,47,44,91
django,49cb481f3dd776882ad7c205f835211b4b3fcab4,2,22,8,30
django,ef42718a2b5ca941931d49221928d88ce24206c9,5,796,649,1445
django,896fa85b0217ebc3a13c6ea42688f160103d0962,1,2,2,4
django,a5b0a618c3ff16f9f52a9abdc89c05899ef112b4,9,192,54,246
django,6aa05fd23205fce523924e307f78ce8d614af7f1,3,12,3,15
django,e767bd6838d40893b001c1ad6ba2ab9293527532,2,4,4,8
django,be8c9b19baeb4daf6bf2e603673714c7536b657c,2,19,2,21
django,449b9f9aeeaa3a1529d2c29a9a43e87350177559,2,87,51,138
django,04e813cd17484ba91e3fc25d5e5118ac25f47352,1,29,1,30
django,024ea0f78322eda09e245b0facb8ba4296408e25,1,160,148,308
django,6320915053bbd22bee2240b80df08ed4e25235f8,1,18,18,36
django,fc793fc303a3d516ab51bb21aa317031caabe7b4,7,277,39,316
django,5289ce65b9a1963707767cc11c476679ab445135,1,2,2,4
django,a5cd84ad2002f9a43363ab9fd9d9f6e9dfa48c60,5,119,20,139
django,8499fba0e18826a77fe32cbc13a3d951d9ca8924,2,61,63,124
django,40d6eb2c0104f2119d5260b77402737cebf3f85c,1,71,1,72
django,5ca470a52e99b84446c838416fbdac921bfb8146,1,240,100,340
django,f42b89f1bf49a5b89ed852b60f79342320a81c5e,3,589,0,589
django,10386fac00be55e73279459f00f1959c3ef30a1c,1,63,0,63
django,ac2d907f459b2cb7ddea7451764e7020ffee08e6,1,1,1,2
django,43c68042c9cfbf51ceb3ad8dd3a5f0220a2a13e9,1,3,0,3
django,395e498553e4e01da1ba0ddb5c4708ad9cb8a16a,3,20,2,22
django,0fe218842e0e396e3ab3982bd21227968a9e7fd8,3,21,3,24
django,994950e886ea861aa862bff25a6865baa302bd32,1,1,1,2
django,a8912e43836289efe479810f360d62c4c92f060a,4,6,3,9
django,426be74022ec31d571858a5b8155300c07a4bdbf,1,1,2,3
django,6df19412aabb7d969f5eab4b2ff41269de89b233,1,2,2,4
django,94ebcf8366d62f6360851b40e9c4dfe3f71d202f,1,1,1,2
django,7ab6b863da9c8c41dd86bfd1ede1e48e79c719bd,2,13,0,13
django,7feafd79a481216cdd85b4828e749fc5efacb8db,3,20,3,23
django,58fc40427f2928190c8d273ceff2121b738e768b,1,6,2,8
django,192bc7a7be92e20cc250907fb4083df689715679,3,38,3,41
django,ff0ff98d427982b7225df59f454a86bdf66251d6,2,37,12,49
django,d63241ebc7067fdebbaf704989b34fcd8f26bbe9,26,1192,1,1193
django,3f59711581bd22ebd0f13fb040b15b69c0eee21f,9,118,33,151
django,29f5e1e97d660855d34c1ee5edbd5cfe094b6ca7,2,132,1,133
django,a3882876927a819ca982ea61353945e9d86f3659,1,2,2,4
django,af6ed55fcdb0cd0c0ca95e46b7d081d030a861e0,1,5,7,12
django,23529b662793cdf4725d5f8ff58f0df94b343365,2,42,6,48
django,68a45d9a8078db642f0aca7ddab33af6df7ebeb3,7,74,2,76
django,7091801e046dc85dba2238ed4eaf0b3f62bcfc7f,6,101,66,167
django,b2407e4d7d25e4a5839bb512cb2fdf71e9e30a21,2,203,0,203
django,54402a75296909b1b00df41ff4dbd95e3d8a87e6,2,3,5,8
django,f5df7ed7e62585c7d0289a88a327dab8d608efcf,2,4,8,12
django,8ede411a81b40ca53362e6788601193c7e56a0cf,4,49,0,49
django,56f468681aaedefcdada1b86c441c12ae96e7fea,2,63,0,63
django,bc1bfe12b613334bd625aeb36fd44af96d186c10,2,15,1,16
django,22506b2c162b34c4c45f748cf11ede75824a40cd,3,34,6,40
django,db4d65f8be1627223707185edac7181584425149,4,22,4,26
django,1cd91d5d4bfb65ea7b5c7177310f849d05037609,2,17,0,17
django,1520870c4a6c47df3ed2f597785a8d35a1710bc4,12,104,29,133
django,74b31cd26b9ad4ad85f131850a734f02aae988bb,12,197,12,209
django,8c56e939750ae785b806dfa4e043590760c90ab6,2,81,0,81
django,0f60102444d8a2cfb662a7b11b3911b52567ee54,1,62,0,62
django,d6e0c710173531645bd3689bc03e9b809aa3d220,1,30,14,44
django,1a03a984ab3728253f964ba16cd8d806f76bddf9,4,216,28,244
django,104cbfd44b9eff010daf0ef0e1ce434385855b13,3,32,0,32
django,12c1557060fc94fe5e1fbddc4578a4e29d38f77c,4,94,9,103
django,8e2249bc79a74d96f9ad20c89f82a89c78d4b648,1,2,2,4
django,830e69a868fa7713b6b690fa2e71e8a98f4639d8,2,17,0,17
django,3306b7283bc76a4e0cd647776fdc8b02d38d0935,2,2,0,2
django,f2f6046c0f92ff1faed057da0711ac478eef439c,8,308,96,404
django,e80b33ae4d6f93375b10b2fe50bd6f588f1246ad,1,1,1,2
django,f5cb757a678aec2f318075c8de4f4ce26510ec2f,1,1,1,2
django,bd65e82831304ede92af6e9f0807daa3a874efc0,2,23,0,23
django,95a5c9b794fe2ad83344c7ac3ca6e940eb7e0949,1,8,8,16
django,75cd4fc8e3ee9a47bb88b65813a3446b4ed0c2f3,4,8,8,16
django,1960ecd879ce351226b36e7ac0aa25616241b6f6,1,23,2,25
django,091f66e51aa900f7d7650529621bdc8e4b0dee68,1,12,10,22
django,2714bc3f2c8675d32caae764c874ac381c836c7f,1,8,0,8
django,7fcc7b1a0cc7e7c542b37a094731bbf632636f1f,2,13,0,13
django,aafe320712c1c1f96326b03b63d2ee7e8e5928ca,1,2,2,4
django,76e1ca77bc9cdfa12df9541c32b75af926dbdfea,1,1,1,2
django,59427547692b433bef3640a96cc0f6601f57532f,1,2,2,4
django,f5441e42da691ee2e7aeeb9be70f98e2bce6d17d,1,6,2,8
django,a68e8565cdd4fc3f8b738fc516095dab142b9d65,1,7,12,19
django,cf5f36bf903a2854f5e395149cee707115b83744,3,69,10,79
django,8fd21b0da35697591e86f4eab0035c4360a45144,1,3,0,3
django,c1fa3fdd040718356e5a3b9a0fe699d73f47a940,3,21,2,23
django,957951755259b412d5113333b32bf85871d29814,6,80,11,91
django,ff835f439cb1ecd8d74a24de12e3c03e5477dc9d,2,20,10,30
django,9d72e7daf7299ef1ece56fd657a02f77a469efe9,1,24,37,61
django,b762a6ab3c036b66986ee3fbc99bb7962419b48f,59,444,424,868
django,cf1a80fc2d19f359744a20bb6cb1f0a169ef506b,4,26,3,29
django,f0a87895ffaf6532a22143b5e2e304c59b7958ae,2,18,2,20
django,9a3f3b84999878e22021c92f9102707ba2648209,1,14,10,24
django,68c9f7e0b79168007e6ba0139fd315d7c44ca8c9,2,28,4,32
django,51923c576a596ad00214e44028f9dee9748bce95,1,11,0,11
django,1f19c36e2d57607b82476cc90bc881ac2586d2d5,2,13,0,13
django,a07ebec5591e233d8bbb38b7d63f35c5479eef0e,5,128,1,129
